label,rmse,rmse_clim,skill,corr,bias,n
Ridge+RF | core8 | clim=30%,14.545386151657329,11.484905413049841,-0.2664785323464647,0.8255811235707099,0.09145919594250174,222
BayesRidge | core8 | clim=40%,14.547658191783091,11.484905413049841,-0.2666763607171867,0.8001293551841285,-0.0529232550871086,222
Ridge+BayesRidge | all | clim=20%,14.551616701189866,11.484905413049841,-0.2670210313317376,0.7324396170857873,-0.07421531743636223,222
ElasticNet | core4 | clim=50%,14.554737430561543,11.484905413049841,-0.2672927557612772,0.7882309624742915,0.027950204307412463,222
ensemble | core4 | clim=40%,14.560645415593783,11.484905413049841,-0.2678071687947121,0.7952787468516099,-0.18030091427608141,222
Ridge(alpha=10) | core4 | clim=50%,14.567233813614253,11.484905413049841,-0.2683808259371545,0.7854130338302322,0.023648048728436066,222
ElasticNet | all | clim=20%,14.588567278550876,11.484905413049841,-0.2702383479775521,0.7250158093985628,-0.21004719446050402,222
Ridge+KNN | core8 | clim=40%,14.594315555782531,11.484905413049841,-0.27073885512366447,0.8116542483678671,-1.1042029815495127,222
Ridge+BayesRidge | core8 | clim=40%,14.597386460901435,11.484905413049841,-0.27100624131523143,0.8101508502234821,-0.03806854334568044,222
Ridge(alpha=200) | all | clim=25%,14.603510798716375,11.484905413049841,-0.27153949236038,0.7522961047081396,-0.02006458920635268,222
Ridge(alpha=100) | all | clim=20%,14.647921983075332,11.484905413049841,-0.2754064100894973,0.7318713521989519,-0.053784226272579616,222
ensemble | core6 | clim=30%,14.669036304390339,11.484905413049841,-0.27724485111758046,0.7923343211071788,-0.4186271713833385,222
Ridge+RF+GBR | core6 | clim=25%,14.670247978941973,11.484905413049841,-0.2773503526004448,0.7768158450767512,0.11840379746851681,222
Ridge(alpha=100) | core8 | clim=40%,14.672259171462315,11.484905413049841,-0.27752546875926476,0.818698836333599,-0.023213831604238067,222
Ridge+GBR | all | clim=0%,14.717535621477348,11.484905413049841,-0.2814677258686342,0.7300635516447881,0.025232011395676324,222
Ridge+RF+GBR+XGB | all | clim=0%,14.739851383541957,11.484905413049841,-0.283410777314165,0.7420624906006946,0.03571404366788755,222
Ridge+RF+GBR+XGB | core4 | clim=35%,14.752067384813303,11.484905413049841,-0.28447443442164677,0.75767733343716,0.2781628695234417,222
Ridge+RF | core4 | clim=40%,14.774835071425152,11.484905413049841,-0.286456835302892,0.8044620961854595,0.10819659731184927,222
Ridge+RF+GBR | core8 | clim=20%,14.775931360200408,11.484905413049841,-0.28655229005291627,0.7760710392988528,0.15722752980433796,222
Ridge(alpha=500) | all | clim=30%,14.776772654286143,11.484905413049841,-0.2866255422091577,0.780671070339436,0.0063762502939788135,222
ensemble | core8 | clim=25%,14.777319169397385,11.484905413049841,-0.2866731277217578,0.7956983883459119,-0.6670809100894246,222
Ridge+RF+GBR+XGB | core6 | clim=20%,14.788035167736671,11.484905413049841,-0.2876061783611745,0.7534839504164813,0.1699499742453341,222
Ridge+KNN | core6 | clim=40%,14.805937152945909,11.484905413049841,-0.28916491868731553,0.7850792828814315,-0.44473548369314386,222
Ridge(alpha=10) | all | clim=20%,14.838314962366825,11.484905413049841,-0.29198408073144755,0.7159605372979992,-0.2314080360901727,222
Ridge+RF+GBR | core4 | clim=35%,14.852442193790653,11.484905413049841,-0.2932141501935588,0.7695837449784644,0.237303923722191,222
Ridge+GBR | core6 | clim=25%,14.870102104943337,11.484905413049841,-0.29475181293587593,0.7627642216510279,0.059254422753610925,222
Ridge+KNN | all | clim=25%,14.882183018286854,11.484905413049841,-0.2958037078282614,0.7639692180648482,-2.78344439303007,222
Ridge(alpha=200) | core8 | clim=40%,14.903499716420754,11.484905413049841,-0.29765976996958976,0.8309910464615277,-0.015413409087482677,222
ElasticNet | core8 | clim=35%,14.930306874348172,11.484905413049841,-0.29999389088424344,0.7482879424006653,-0.023482159985380946,222
Ridge+GBR | core4 | clim=35%,14.937481275308949,11.484905413049841,-0.3006185717764889,0.7622635760645273,0.25798524137712775,222
Ridge(alpha=10) | core8 | clim=35%,14.937974085227129,11.484905413049841,-0.3006614811345074,0.7430338186965141,-0.03355662392559111,222
Ridge+RF | core6 | clim=30%,14.949676959851125,11.484905413049841,-0.3016804598899354,0.7966220529775858,0.125340659380349,222
Ridge+GBR | core8 | clim=20%,14.974895569095716,11.484905413049841,-0.30387626458641437,0.7612066870517684,0.11584061160749215,222
Ridge+RF+GBR | all | clim=0%,15.031046869095915,11.484905413049841,-0.3087654036764409,0.7310439989971055,0.14877819091944744,222
Ridge+RF | core8 | clim=25%,15.048428904991844,11.484905413049841,-0.31027887159548695,0.804283592726441,0.09799199565267713,222
Ridge(alpha=50) | core8 | clim=35%,15.060526692776456,11.484905413049841,-0.3113322357591015,0.7767562003056888,-0.030708928085804388,222
ensemble | core4 | clim=35%,15.061459988528823,11.484905413049841,-0.31141349857484113,0.7764652862032932,-0.19532599046575072,222
Ridge(alpha=200) | all | clim=20%,15.080307682464456,11.484905413049841,-0.31305458252440665,0.725707425940282,-0.021402228486767427,222
Ridge(alpha=50) | core6 | clim=40%,15.10602325048031,11.484905413049841,-0.31529365782289664,0.7666925830063195,0.03243874893765053,222
Ridge+KNN | core8 | clim=35%,15.119293821733535,11.484905413049841,-0.31644913719133316,0.7939808703834148,-1.1962198966786382,222
Ridge(alpha=100) | core6 | clim=40%,15.12953182641034,11.484905413049841,-0.31734056853609394,0.7839045989767914,0.025507664276229747,222
ElasticNet | core6 | clim=40%,15.131626797063939,11.484905413049841,-0.3175229793247121,0.7420338351168344,0.053629244655788,222
BayesRidge | core8 | clim=35%,15.132767582901993,11.484905413049841,-0.3176223084699705,0.7709767109507566,-0.05733352634437594,222
Ridge+RF+GBR | core6 | clim=20%,15.150825163698329,11.484905413049841,-0.3191945966296814,0.750636175624644,0.12629738396642054,222
Ridge(alpha=10) | core6 | clim=40%,15.154736224679594,11.484905413049841,-0.31953513587146043,0.7368239096692345,0.0480711321575491,222
Ridge+BayesRidge | core6 | clim=40%,15.155352340896387,11.484905413049841,-0.31958878160859405,0.7828598127514522,0.027261352927801852,222
ensemble | core6 | clim=25%,15.158149779821724,11.484905413049841,-0.3198323568775865,0.7689800356043024,-0.4485291121964323,222
Ridge(alpha=200) | core6 | clim=40%,15.173134907235125,11.484905413049841,-0.32113712403712924,0.8037292609210127,0.02124384808844937,222
Ridge+BayesRidge | core8 | clim=35%,15.177932644037282,11.484905413049841,-0.3215548668595216,0.7836008482467851,-0.041240921957815146,222
BayesRidge | core6 | clim=40%,15.181489151236311,11.484905413049841,-0.32186453481682054,0.7817628977714652,0.02901504157936685,222
Ridge(alpha=500) | core8 | clim=40%,15.191409283948659,11.484905413049841,-0.3227282887926326,0.8429182016112096,-0.0047605392525547074,222
Ridge+KNN | core4 | clim=40%,15.233860873126462,11.484905413049841,-0.3264245829849701,0.7736500381516577,0.07703436010645959,222
Ridge+RF+GBR+XGB | core4 | clim=30%,15.239550247799185,11.484905413049841,-0.3269199614376528,0.7329633762259782,0.2995600133329397,222
Ridge(alpha=100) | core8 | clim=35%,15.251545402413935,11.484905413049841,-0.3279643892481876,0.7948320408922555,-0.025148317571257905,222
Ridge(alpha=500) | all | clim=25%,15.267310008674427,11.484905413049841,-0.32933702626116457,0.7562141587419031,0.0068316967435499976,222
Ridge(alpha=500) | core6 | clim=40%,15.272699974784551,11.484905413049841,-0.3298063349682263,0.8293595650687225,0.018601395645454488,222
ensemble | core8 | clim=20%,15.273297165624939,11.484905413049841,-0.32985833285753485,0.7697082308250596,-0.7115529707620531,222
Ridge+RF | core4 | clim=35%,15.303657480511148,11.484905413049841,-0.33250183002136113,0.7867835660291557,0.11721298042116857,222
Ridge+KNN | core6 | clim=35%,15.342849531414968,11.484905413049841,-0.3359143135808067,0.7620497283384348,-0.48179677400090526,222
Ridge+RF+GBR | core4 | clim=30%,15.352320252380101,11.484905413049841,-0.33673893691243384,0.7455873192733597,0.2555580717008219,222
Ridge+KNN | all | clim=20%,15.362959880957119,11.484905413049841,-0.33766533797490395,0.7397330129319195,-2.9690073525654093,222
Ridge+GBR | core6 | clim=20%,15.367006302263654,11.484905413049841,-0.33801766314964476,0.7341913935447147,0.06320471760385615,222
Ridge+GBR | core4 | clim=30%,15.444293115166412,11.484905413049841,-0.3447470884364163,0.7369366190774163,0.2778302599445972,222
Ridge+RF | core6 | clim=25%,15.470941368947667,11.484905413049841,-0.3470673734385876,0.7712614889744749,0.134293563621803,222
Ridge(alpha=200) | core8 | clim=35%,15.48784310204277,11.484905413049841,-0.34853902100443523,0.8129448966781794,-0.01669785984478267,222
Ridge(alpha=200) | core4 | clim=40%,15.52449538625764,11.484905413049841,-0.35173036502484156,0.8023533026023002,0.03420579124730949,222
Ridge(alpha=500) | core4 | clim=40%,15.527758511269509,11.484905413049841,-0.35201448795790125,0.8276755877218361,0.029745799516721405,222
ElasticNet | core8 | clim=30%,15.555414840159662,11.484905413049841,-0.3544225468748452,0.7093613195377148,-0.025288479984254764,222
Ridge(alpha=100) | core4 | clim=40%,15.567546647508065,11.484905413049841,-0.35547887314938453,0.7797500443958968,0.035524313012317066,222
Ridge(alpha=10) | core8 | clim=30%,15.568517766696031,11.484905413049841,-0.3555634292822425,0.703790199458641,-0.03613790268910222,222
Ridge+RF | core8 | clim=20%,15.574606823187663,11.484905413049841,-0.35609360835404513,0.775941930822814,0.10452479536285963,222
ensemble | core4 | clim=30%,15.586470155318933,11.484905413049841,-0.357126558274363,0.7520411675548968,-0.21035106665542713,222
Ridge+BayesRidge | core4 | clim=40%,15.598493903035479,11.484905413049841,-0.35817347570938907,0.7839920409894298,0.03492681892561578,222
ensemble | all | clim=0%,15.629209453009343,11.484905413049841,-0.36084790347950935,0.7063901871377786,-1.2931215731841625,222
Ridge(alpha=50) | core4 | clim=40%,15.632940872628618,11.484905413049841,-0.3611728012026576,0.7596292107028455,0.03502775935353597,222
BayesRidge | core4 | clim=40%,15.63341380906614,11.484905413049841,-0.36121398016064754,0.7878837568290369,0.03432932483890383,222
ensemble | core6 | clim=20%,15.668773004457048,11.484905413049841,-0.3642927338916735,0.7397874968477748,-0.4784310530095297,222
Ridge+KNN | core8 | clim=30%,15.67010729646629,11.484905413049841,-0.36440891177570967,0.7699431663796552,-1.2882368118077672,222
Ridge(alpha=50) | core8 | clim=30%,15.670182794548298,11.484905413049841,-0.3644154854547512,0.7402175532268239,-0.03307115332317778,222
Ridge(alpha=50) | core6 | clim=35%,15.703705109097834,11.484905413049841,-0.3673343004857783,0.7346516044342289,0.03514197801579044,222
Ridge(alpha=100) | core6 | clim=35%,15.724660241243956,11.484905413049841,-0.36915888078422054,0.7554829277772708,0.027633302965913487,222
ElasticNet | core6 | clim=35%,15.739190926507456,11.484905413049841,-0.3704240792983493,0.7063189273922453,0.05809834837710426,222
Ridge+RF+GBR+XGB | core4 | clim=25%,15.748362995817942,11.484905413049841,-0.3712226987889429,0.70349150523235,0.3209571571424341,222
BayesRidge | core8 | clim=30%,15.748539365841431,11.484905413049841,-0.3712380554694854,0.7332826117544042,-0.06174379760163262,222
Ridge+BayesRidge | core6 | clim=35%,15.753010254812882,11.484905413049841,-0.37162733938699777,0.754104140887471,0.029533132338446677,222
Ridge(alpha=10) | core6 | clim=35%,15.765301119418067,11.484905413049841,-0.37269751490548475,0.7005289544113583,0.052077059837344564,222
ElasticNet | core4 | clim=40%,15.765368345977052,11.484905413049841,-0.372703368376329,0.7341061211013871,0.033540245168893534,222
Ridge(alpha=200) | core6 | clim=35%,15.766857488826806,11.484905413049841,-0.37283302924824735,0.7809583868180289,0.023014168762490073,222
Ridge(alpha=500) | all | clim=20%,15.778789542863876,11.484905413049841,-0.37387196284046587,0.7260687166263562,0.007287143193121182,222
BayesRidge | core6 | clim=35%,15.781716010547388,11.484905413049841,-0.37412677274775397,0.752657336004873,0.03143296171097987,222
Ridge(alpha=10) | core4 | clim=40%,15.783990654771133,11.484905413049841,-0.3743248278593929,0.7293370185094575,0.02837765847412399,222
Ridge(alpha=500) | core8 | clim=35%,15.78570832463577,11.484905413049841,-0.37447438676326383,0.8336679429455458,-0.005157250856928641,222
Ridge+BayesRidge | core8 | clim=30%,15.788419375402931,11.484905413049841,-0.37471044014547816,0.7480558606663935,-0.04441330056995341,222
Ridge+KNN | core4 | clim=35%,15.822560257989599,11.484905413049841,-0.3776831143956183,0.7453270938299291,0.083453890115333,222
Ridge+RF | core4 | clim=30%,15.857099962505988,11.484905413049841,-0.38069051439363144,0.762726224507137,0.1262293635304914,222
Ridge(alpha=100) | core8 | clim=30%,15.860077229594953,11.484905413049841,-0.38094974744622445,0.7616806795063377,-0.027082803538277744,222
Ridge(alpha=500) | core6 | clim=35%,15.868296667296878,11.484905413049841,-0.38166542053244634,0.8168224441617367,0.020151511949251244,222
Ridge+RF+GBR | core4 | clim=25%,15.873712696937687,11.484905413049841,-0.3821369986121974,0.7159785253640696,0.2738122196794528,222
Ridge+KNN | core6 | clim=30%,15.904755321138762,11.484905413049841,-0.3848399049997244,0.7322299875059444,-0.5188580643086667,222
Ridge+GBR | core4 | clim=25%,15.972515421630561,11.484905413049841,-0.39073983173441085,0.7059287136130555,0.2976752785120702,222
Ridge+RF | all | clim=0%,16.007964038228682,11.484905413049841,-0.3938263714422472,0.6786400420671611,0.1643201335631339,222
Ridge+RF | core6 | clim=20%,16.01403197804545,11.484905413049841,-0.3943547118680961,0.7385456720947016,0.14324646786325346,222
Ridge(alpha=200) | core8 | clim=30%,16.099933552568128,11.484905413049841,-0.401834231414254,0.7857288237795641,-0.017982310602072005,222
ensemble | core4 | clim=25%,16.133313970428755,11.484905413049841,-0.40474069138585267,0.7208513282952836,-0.2253761428451,222
Ridge(alpha=500) | core4 | clim=35%,16.14124055262349,11.484905413049841,-0.40543086530628636,0.8174503047876083,0.03222461614311811,222
Ridge(alpha=200) | core4 | clim=35%,16.141987544089712,11.484905413049841,-0.4054959064572019,0.7812250089695139,0.037056273851256094,222
Ridge(alpha=100) | core4 | clim=35%,16.192314091216318,11.484905413049841,-0.4098778796051412,0.7510628434586453,0.03848467243001252,222
ElasticNet | core8 | clim=25%,16.20956776035611,11.484905413049841,-0.4113801705269442,0.6641644112623564,-0.027094799983132134,222
Ridge+BayesRidge | core4 | clim=35%,16.224707468870356,11.484905413049841,-0.41269839718791834,0.7567281331906477,0.037837387169410874,222
Ridge(alpha=10) | core8 | clim=25%,16.228362124612165,11.484905413049841,-0.4130166110181912,0.6586891929711428,-0.038719181452609774,222
Ridge+KNN | core8 | clim=25%,16.244128095601955,11.484905413049841,-0.41438936685925154,0.7379661127973868,-1.3802537269368962,222
BayesRidge | core4 | clim=35%,16.261587731659176,11.484905413049841,-0.41590959148708184,0.7620357892349151,0.03719010190881633,222
Ridge(alpha=50) | core4 | clim=35%,16.26686678669167,11.484905413049841,-0.41636924307694123,0.7253585224752181,0.037946739299659527,222
Ridge+RF+GBR+XGB | core4 | clim=20%,16.276505399029222,11.484905413049841,-0.4172084848461075,0.6689742656914764,0.3423543009519321,222
Ridge(alpha=50) | core8 | clim=25%,16.307152049035516,11.484905413049841,-0.4198769134403446,0.6945607232907709,-0.03543337856055473,222
Ridge(alpha=50) | core6 | clim=30%,16.328480762045768,11.484905413049841,-0.4217340217266714,0.6938944898480197,0.03784520709392325,222
Ridge(alpha=100) | core6 | clim=30%,16.346513857668295,11.484905413049841,-0.42330417794250197,0.7176272367036068,0.029758941655604332,222
ElasticNet | core6 | clim=30%,16.374348010920002,11.484905413049841,-0.42572772017037974,0.6633066215814091,0.06256745209841696,222
Ridge+BayesRidge | core6 | clim=30%,16.37737132044765,11.484905413049841,-0.4259909621753346,0.7157999522692043,0.0318049117490915,222
Ridge(alpha=200) | core6 | clim=30%,16.386859392907976,11.484905413049841,-0.426817096315677,0.7486717671611238,0.024784489436527224,222
BayesRidge | core8 | clim=25%,16.391518269609346,11.484905413049841,-0.42722274847682384,0.6864499379476737,-0.0661540688588893,222
Ridge(alpha=10) | core6 | clim=30%,16.403488987679896,11.484905413049841,-0.428265048577698,0.657222037087194,0.056082987517140026,222
Ridge(alpha=500) | core8 | clim=30%,16.406184091073214,11.484905413049841,-0.4284997134091779,0.8176608937576213,-0.005553962461313233,222
BayesRidge | core6 | clim=30%,16.408624375141272,11.484905413049841,-0.4287121909159832,0.7138864932907364,0.033850881842596436,222
Ridge+RF+GBR | core4 | clim=20%,16.414569506378612,11.484905413049841,-0.4292298382995292,0.6801055641725526,0.2920663676580837,222
ElasticNet | core4 | clim=35%,16.416148809435462,11.484905413049841,-0.429367349493575,0.6937906989508299,0.036335265599635846,222
Ridge+BayesRidge | core8 | clim=25%,16.425508593919,11.484905413049841,-0.4301823134960563,0.7023487540120974,-0.04758567918209167,222
Ridge+RF | core4 | clim=25%,16.432675138519667,11.484905413049841,-0.4308063103286748,0.7304766536138428,0.13524574663980715,222
Ridge+KNN | core4 | clim=30%,16.436692614415502,11.484905413049841,-0.43115611520310315,0.7080517298544039,0.08987342012420285,222
Ridge(alpha=10) | core4 | clim=35%,16.438008312442534,11.484905413049841,-0.4312706740940748,0.6880162554470727,0.0307424633469644,222
Ridge+RF+GBR+XGB | core8 | clim=0%,16.459753952685,11.484905413049841,-0.43316408457160094,0.6442302786295846,0.1864304216777235,222
Ridge+KNN | core6 | clim=25%,16.48909958796834,11.484905413049841,-0.4357192327620245,0.6943824045003375,-0.555919354616428,222
Ridge(alpha=500) | core6 | clim=30%,16.48952342356541,11.484905413049841,-0.43575613647013745,0.7968248359102407,0.02170162825303734,222
Ridge(alpha=100) | core8 | clim=25%,16.494618119102608,11.484905413049841,-0.43619973572968473,0.7174463705479297,-0.029017289505297583,222
Ridge(alpha=50) | all | clim=0%,16.506962387973218,11.484905413049841,-0.43727456120074026,0.629543700482648,-0.12274208820071308,222
Ridge+GBR | core4 | clim=20%,16.52009455334181,11.484905413049841,-0.43841798945689914,0.6686587644645003,0.3175202970795432,222
BayesRidge | all | clim=0%,16.589341357155647,11.484905413049841,-0.4444473646518532,0.6238271173915421,-0.11830801075016595,222
Ridge+BayesRidge | all | clim=0%,16.61654883294672,11.484905413049841,-0.44681634156655714,0.619883443510748,-0.09276914679545101,222
ensemble | core4 | clim=20%,16.699846714368558,11.484905413049841,-0.45406915544930704,0.6817637056087932,-0.24040121903477285,222
Ridge(alpha=100) | all | clim=0%,16.704268246466626,11.484905413049841,-0.4544541418239483,0.6137313380950461,-0.06723028284072896,222
Ridge(alpha=200) | core8 | clim=25%,16.736727073361713,11.484905413049841,-0.4572803581250602,0.7461412743097156,-0.019266761359357787,222
Ridge(alpha=500) | core4 | clim=30%,16.779656791217313,11.484905413049841,-0.46101828336794637,0.8007419502543116,0.03470343276951482,222
Ridge(alpha=200) | core4 | clim=30%,16.784726329387787,11.484905413049841,-0.46145969215523275,0.7500446991793456,0.03990675645519559,222
Ridge+RF+GBR+XGB | core6 | clim=0%,16.805954930176895,11.484905413049841,-0.46330808358952247,0.6188896531708378,0.2124374678066694,222
Ridge+RF+GBR | core8 | clim=0%,16.838217831219936,11.484905413049841,-0.46611724046828806,0.6315725653428057,0.19653441225542778,222
Ridge+KNN | core8 | clim=20%,16.8389830565443,11.484905413049841,-0.4661838692559743,0.6964458218440535,-1.472270642066018,222
Ridge(alpha=100) | core4 | clim=30%,16.842514411726597,11.484905413049841,-0.4664913472068406,0.7112081887172025,0.041445031847700875,222
Ridge+BayesRidge | core4 | clim=30%,16.876219503171892,11.484905413049841,-0.46942607676995896,0.7182586426849545,0.04074795541321308,222
ElasticNet | core8 | clim=20%,16.88939110052693,11.484905413049841,-0.4705729384010586,0.6134864575316639,-0.0289011199820024,222
ElasticNet | all | clim=0%,16.903434817570822,11.484905413049841,-0.4717957361985865,0.628589051963025,-0.2625589930756327,222
Ridge(alpha=10) | core8 | clim=20%,16.914078312393116,11.484905413049841,-0.4727224738981586,0.608584438691238,-0.04130046021611733,222
BayesRidge | core4 | clim=30%,16.914932160241072,11.484905413049841,-0.47279681912062665,0.7250000026136428,0.04005087897872883,222
Ridge(alpha=50) | core4 | clim=30%,16.926371107582,11.484905413049841,-0.47379281751412927,0.6797800531762448,0.040865719245786636,222
Ridge(alpha=50) | core8 | clim=20%,16.96835883847489,11.484905413049841,-0.47744872319056464,0.6397812159756182,-0.03779560379791036,222
Ridge(alpha=50) | core6 | clim=25%,16.97735927560679,11.484905413049841,-0.4782323985286019,0.6436035267955,0.040548436172066715,222
Ridge(alpha=100) | core6 | clim=25%,16.99215878208278,11.484905413049841,-0.4795210035230473,0.6686287679325232,0.03188458034528452,222
Ridge+BayesRidge | core6 | clim=25%,17.025498007854505,11.484905413049841,-0.4824238768661613,0.6662194752900119,0.034076691159746986,222
Ridge+RF | core4 | clim=20%,17.02813880735207,11.484905413049841,-0.48265381341353275,0.6880317950213866,0.14426212974913,222
Ridge(alpha=200) | core6 | clim=25%,17.030270696117668,11.484905413049841,-0.4828394386920112,0.7039568313892741,0.026554810110564375,222
ElasticNet | core6 | clim=25%,17.034011706307442,11.484905413049841,-0.48316517147388716,0.613055819119769,0.06703655581973322,222
Ridge(alpha=500) | core8 | clim=25%,17.049978985077015,11.484905413049841,-0.4845554553460929,0.7907502023442093,-0.005950674065687167,222
BayesRidge | core8 | clim=20%,17.058628074806272,11.484905413049841,-0.48530853858171374,0.6305703849974847,-0.07056434011614954,222
BayesRidge | core6 | clim=25%,17.059272956074164,11.484905413049841,-0.4853646889151033,0.6637050989538583,0.03626880197420945,222
Ridge(alpha=10) | core6 | clim=25%,17.06620124071696,11.484905413049841,-0.4859679402605541,0.607078817937026,0.06008891519693904,222
Ridge+KNN | core4 | clim=25%,17.073513699616164,11.484905413049841,-0.4866046419691197,0.6601091385276878,0.09629295013306916,222
Ridge+BayesRidge | core8 | clim=20%,17.086224800489347,11.484905413049841,-0.4877114077992275,0.6459769118169856,-0.05075805779423348,222
ElasticNet | core4 | clim=30%,17.092677584615114,11.484905413049841,-0.4882732569302124,0.6425304964662617,0.039130286030374606,222
Ridge+KNN | core6 | clim=20%,17.093581308010872,11.484905413049841,-0.48835194485695244,0.6474522664028431,-0.5929806449241894,222
Ridge(alpha=10) | core4 | clim=30%,17.117856887672694,11.484905413049841,-0.4904656392052089,0.6359450477682207,0.033107268219811914,222
Ridge+GBR | core8 | clim=0%,17.12311217417516,11.484905413049841,-0.4909232212499415,0.6050896446700367,0.14480076450935897,222
Ridge(alpha=500) | core6 | clim=25%,17.133592599472095,11.484905413049841,-0.49183576035409704,0.7652797946018335,0.023251744556819887,222
Ridge(alpha=100) | core8 | clim=20%,17.15228173336798,11.484905413049841,-0.4934630383528038,0.660869886878622,-0.03095177547231387,222
Ridge(alpha=200) | all | clim=0%,17.17381065191753,11.484905413049841,-0.495337578697306,0.5863805760746402,-0.02675278560846195,222
Ridge+RF+GBR | core6 | clim=0%,17.258163621516985,11.484905413049841,-0.5026822599607326,0.59658464824963,0.15787172995801768,222
Ridge(alpha=10) | all | clim=0%,17.267428768233763,11.484905413049841,-0.5034889837763463,0.620046942226182,-0.2892600451127123,222
Ridge(alpha=200) | core8 | clim=20%,17.39551097688032,11.484905413049841,-0.514641205239226,0.6907592653562251,-0.02055121211664357,222
Ridge(alpha=500) | core4 | clim=25%,17.44026922798119,11.484905413049841,-0.518538342350169,0.7731411166851276,0.03718224939590442,222
ensemble | core8 | clim=0%,17.444667686160567,11.484905413049841,-0.5189213196600544,0.6015928563573931,-0.8894412134525602,222
Ridge(alpha=200) | core4 | clim=25%,17.449922212853085,11.484905413049841,-0.5193788355475208,0.7044635106305862,0.042757239059145746,222
Ridge+KNN | all | clim=0%,17.461298887808926,11.484905413049841,-0.520369411834106,0.6035210331734983,-3.7112591907067607,222
Ridge(alpha=100) | core4 | clim=25%,17.515315494280614,11.484905413049841,-0.5250726814326794,0.6569601131125623,0.04440539126539633,222
Ridge+GBR | core6 | clim=0%,17.53827555008935,11.484905413049841,-0.5270718320554302,0.5708641629241797,0.0790058970048193,222
Ridge+BayesRidge | core4 | clim=25%,17.550212786445076,11.484905413049841,-0.5281112168763242,0.6649147905053016,0.04365852365701883,222
BayesRidge | core4 | clim=25%,17.590642700561812,11.484905413049841,-0.531631482186546,0.6726669386895424,0.04291165604863423,222
Ridge(alpha=50) | core4 | clim=25%,17.608580061264025,11.484905413049841,-0.5331933026854618,0.6207548427371026,0.043784699191913745,222
Ridge(alpha=50) | core6 | clim=20%,17.647682173110002,11.484905413049841,-0.5365979551784243,0.5836251679940311,0.04325166525019597,222
Ridge(alpha=100) | core6 | clim=20%,17.65898564562168,11.484905413049841,-0.5375821576690112,0.6073326281482592,0.034010219034975364,222
Ridge(alpha=200) | core6 | clim=20%,17.694537935004057,11.484905413049841,-0.5406777242499932,0.643884244118345,0.028325130784608632,222
Ridge+BayesRidge | core6 | clim=20%,17.694779038777217,11.484905413049841,-0.5406987173504576,0.604207638105401,0.036348470570398916,222
Ridge(alpha=500) | core8 | clim=20%,17.714550747750476,11.484905413049841,-0.5424202560364264,0.7465127800376523,-0.006347385670068206,222
ElasticNet | core6 | clim=20%,17.71544459235365,11.484905413049841,-0.542498083808709,0.5561793805044215,0.07150565954105303,222
Ridge+KNN | core4 | clim=20%,17.730578980064678,11.484905413049841,-0.5438158471830448,0.6001997812402555,0.10271248014194256,222
BayesRidge | core6 | clim=20%,17.73104847305023,11.484905413049841,-0.5438567263168876,0.6009607954025413,0.03868672210582602,222
Ridge(alpha=10) | core6 | clim=20%,17.750691277949294,11.484905413049841,-0.5455670412208959,0.5507942282088062,0.06409484287674161,222
ElasticNet | core4 | clim=25%,17.79201773039133,11.484905413049841,-0.5491653688479634,0.5793677343084372,0.04192530646111692,222
Ridge(alpha=500) | core6 | clim=20%,17.79802452539224,11.484905413049841,-0.5496883853452597,0.7161962631628049,0.024801860860609537,222
Ridge(alpha=10) | core4 | clim=25%,17.82058030566467,11.484905413049841,-0.551652335370203,0.5724008113346924,0.03547207309265232,222
Ridge+RF | core8 | clim=0%,17.868495970709084,11.484905413049841,-0.5558243910660181,0.5780974640946778,0.13065599420357543,222
ensemble | core6 | clim=0%,17.88840012502572,11.484905413049841,-0.5575574618751185,0.5579565047387401,-0.5980388162619121,222
Ridge(alpha=500) | all | clim=0%,17.997360215074796,11.484905413049841,-0.5670447050112499,0.5433909371681429,0.009108928991402365,222
Ridge(alpha=500) | core4 | clim=20%,18.120650449636848,11.484905413049841,-0.5777796854162225,0.7270633546832912,0.039661066022297575,222
Ridge(alpha=200) | core4 | clim=20%,18.135104182774548,11.484905413049841,-0.579038183646541,0.6391069348323665,0.04560772166308169,222
Ridge(alpha=100) | core4 | clim=20%,18.208212188282186,11.484905413049841,-0.5854037567948029,0.5853506781552402,0.04736575068309179,222
Ridge+BayesRidge | core4 | clim=20%,18.24419592202409,11.484905413049841,-0.5885368895849972,0.5930085056884663,0.04656909190081748,222
BayesRidge | core4 | clim=20%,18.286240112561707,11.484905413049841,-0.592197711248347,0.6005682178797006,0.04577243311854318,222
Ridge(alpha=50) | core4 | clim=20%,18.310956112749746,11.484905413049841,-0.5943497533679063,0.5469765893288617,0.04670367913804796,222
Ridge+RF | core6 | clim=0%,18.364805219576297,11.484905413049841,-0.599038438636952,0.5227008807667909,0.17905808482907304,222
ElasticNet | core4 | clim=20%,18.511584088197196,11.484905413049841,-0.6118185934002747,0.5044424172319407,0.04472032689185923,222
Ridge(alpha=10) | core4 | clim=20%,18.543578168501615,11.484905413049841,-0.6146043438399835,0.4977615881457075,0.03783687796549273,222
Ridge+RF+GBR+XGB | core4 | clim=0%,18.548472941679723,11.484905413049841,-0.6150305356980852,0.4824333610705895,0.42794287618991333,222
Ridge+RF+GBR | core4 | clim=0%,18.73805319862024,11.484905413049841,-0.6315374419478401,0.47058712323998814,0.3650829595726037,222
